KIC,noise,noise_e,Pg,Pg_e,numax,numax_e,sig,sig_e,a1,a1_e,b1,b1_e,a2,a2_e,b2,b2_e,Ptot,Ptot_e,dnu,dnu_e,dnu02,dnu02_e,fm,fm_e,evoflag
5566078,13.733386,0.088539891,71775.225,4480.4764,10.165779,0.11328446,1.9721328,0.085556792,759.17718,35.487404,2.9980099,0.24201552,729.55826,29.372159,9.1228462,0.22355494,595.02932,16.333869,1.4362747,0.0062726586,0.19393138,0.0096451574,10.89472,0.0066093227,3
5566146,75.83335,0.71127152,373.66384,16.362659,76.392678,0.40107491,9.4023535,0.46385773,210.29287,3.8026232,20.889129,0.67354121,192.64843,3.7998836,69.594323,1.2141649,93.77333,2.4460934,6.7789228,0.010172355,0.83454131,0.014086377,82.054497,0.0096908164,0
5566273,11.789282,0.10959175,2431.4453,96.593059,39.966952,0.24129139,6.3601484,0.18276383,321.67454,7.3979011,12.064241,0.45970852,292.0584,7.591575,39.691509,0.68014266,196.8056,3.9523415,4.3533217,0.010118003,0.63928788,0.016785494,42.931349,0.0092533872,1
5566644,59.762382,0.50844192,1375.2458,52.202555,53.327296,0.29038724,7.63937,0.23763247,293.53135,6.3748065,13.641467,0.59224714,270.46486,5.9702642,47.889659,0.75528934,162.21195,3.1213847,5.1811484,0.00931022,0.65996743,0.013581478,57.17729,0.0098529669,0
5566669,112.94018,0.97269419,1074.2319,42.247525,56.532668,0.3520319,8.8511731,0.34428122,270.93819,5.9685864,15.760202,0.6234254,233.49824,6.6720598,52.372926,1.0279,154.30292,3.5004675,5.31082,0.0095372214,0.65487819,0.014239228,58.760103,0.01075906,0
5596344,39.213106,0.3084226,5183.1065,231.33131,33.570741,0.19510948,4.7388635,0.15088681,361.18529,10.602857,9.8726826,0.49044086,369.52555,9.779694,32.611242,0.57669539,247.99804,5.2445566,4.0570207,0.0093930976,0.7264286,0.017279882,35.652205,0.0076788647,1
5597397,31.152017,0.27234853,4037.3048,153.19357,45.606344,0.18601776,5.5452918,0.16157682,382.93678,8.1635156,12.733665,0.47134229,353.83855,7.2039532,42.712638,0.59028938,236.79031,3.9119859,5.0874487,0.0060673568,0.71802982,0.010043315,45.910862,0.0054311033,0
5597965,7.6789812,0.092237388,1816.157,58.473157,55.176555,0.23000654,7.5503898,0.18517152,288.66873,5.5647403,15.273149,0.51603211,258.17188,5.3487366,52.378975,0.7297851,185.34387,2.8021649,5.5592931,0.0078946719,0.7408797,0.012030591,56.194821,0.0076576019,0
5598645,8.6123023,4.2986553,185.97986,19.704351,300.66345,5.2968708,29.910676,2.4666058,114.78324,1.5456628,75.812657,1.759318,108.29075,8.5246866,268.86074,9.3558777,118.04411,10.769855,19.427687,0.018301938,2.1736415,0.023437249,281.26899,0.015016055,0
5598789,3.9866424,0.054069256,768.99164,25.978216,57.204642,0.27213334,8.4916804,0.21410878,228.6979,4.2361936,16.33382,0.5158178,195.26401,4.1898132,55.394795,0.80531173,127.89931,2.1004743,5.4329393,0.008800452,0.75142097,0.01263954,59.940644,0.0094459274,0
5599763,15.088934,0.1293022,8786.403,343.68854,31.686427,0.18330296,5.2184201,0.13861636,507.01066,12.648863,8.2703452,0.34105026,437.48255,10.764834,29.854916,0.48046662,338.87972,6.000064,3.8294379,0.010104501,0.59779439,0.019981828,33.706218,0.010072124,1
5600739,44.744163,1.6135637,242.99233,7.3068626,188.51092,0.36390116,13.756933,0.39944132,158.38463,1.9612498,50.109415,1.1482172,145.50932,2.9254905,177.26058,5.0920948,91.507522,1.3075106,14.434571,0.0079362291,1.78081,0.011833453,192.59184,0.0075784527,0
5601827,17.442983,0.24073836,526.60087,18.516609,79.46589,0.35247986,10.397147,0.34074725,259.57922,4.225738,22.797707,0.65872651,216.33766,4.2903974,74.129895,1.0554368,117.10174,2.12163,7.2652859,0.00845294,0.93080355,0.013533874,80.892672,0.0083449466,0
5602062,22.786823,0.41991206,841.77247,22.180136,108.86686,0.22197268,10.507323,0.21989579,229.06833,3.3718039,29.007485,0.7792444,216.14396,2.8983728,97.756104,1.2237694,148.8644,1.6084715,9.7834612,0.0068541118,1.3131098,0.010965941,110.09049,0.0069721647,0
5602545,9.5664789,0.095840015,4054.143,176.45555,36.837047,0.1891417,5.0585048,0.15485786,356.61986,8.9579234,10.811861,0.4445065,325.20883,7.9278369,36.050017,0.58064717,226.61051,4.3940237,4.3043939,0.01252786,0.68716758,0.020600166,37.753171,0.012376362,1
5602690,42.760821,0.32760587,7869.896,364.47993,31.299595,0.16605206,4.1287345,0.15537323,445.89427,11.776021,8.4812407,0.38233394,418.63882,9.8349999,30.023403,0.47148708,285.19596,5.8660989,3.8918715,0.007753289,0.57080273,0.011451142,34.862956,0.0082801915,0
5610212,19.485438,0.30814861,865.34979,23.130614,94.155634,0.23961334,10.561462,0.22594843,249.79963,3.6931143,24.359176,0.63124608,219.7348,3.1064793,86.005299,1.002873,151.32259,1.722365,8.5165698,0.0064535651,1.1171146,0.010603648,95.269195,0.0065880439,0
5611192,12.646303,0.231767,205.03181,5.8580821,100.75616,0.45962897,15.824688,0.44825546,175.3047,2.4581038,29.935183,0.70752385,144.13804,2.9448848,98.166133,1.4607682,90.159302,1.5360299,7.9839629,0.01145958,0.99479746,0.018928407,104.67252,0.011561645,2
5611769,44.435569,0.37694173,2531.0145,101.13478,45.276031,0.25294944,6.3454117,0.21655834,351.40658,8.11107,13.350392,0.50890756,311.90721,8.0081115,42.200666,0.71518936,200.54304,3.968717,4.6985591,0.0072719042,0.63866826,0.011198868,47.191962,0.0077614638,0
5612549,4.3323298,0.041633987,6472.2147,300.98193,27.748334,0.19471926,4.6397983,0.14518201,391.48238,12.668836,9.1540399,0.44268723,409.14664,11.908784,26.709757,0.48760105,274.21038,6.0074092,3.7334932,0.013390427,0.62929297,0.021721303,28.919419,0.012847614,1
5613099,38.209016,2.1796838,358.16591,9.7716671,178.74442,0.31268786,13.680407,0.35782162,177.06324,2.2097832,44.758259,1.0309275,181.55789,3.0533397,175.02654,4.7181779,110.79439,1.4306223,13.861382,0.0075689765,1.7262614,0.012877417,170.67467,0.0065062002,0
5613241,31.49879,0.33344117,1585.5208,45.966078,68.454659,0.23356304,9.0623873,0.20553448,301.48436,5.2296124,19.857584,0.60419222,259.03978,5.3584577,64.490466,0.93936908,189.7328,2.4848414,6.6586167,0.0057956738,0.89825851,0.0093419199,67.463327,0.0065713151,0
5615439,4.876205,0.038258182,22267.986,1436.0822,15.481191,0.18231535,2.9961884,0.14788625,691.72576,25.847369,4.6015182,0.26698837,658.3128,21.302765,14.116789,0.28411244,408.46506,12.377108,2.3316934,0.00724136,0.34241256,0.010809883,15.761413,0.0061116502,3
5616250,4.630232,0.030397705,1417828.5,152471.44,4.027534,0.047240934,0.62700642,0.044695852,1791.0456,123.48405,1.1758984,0.14365079,1665.7101,79.342319,3.6109338,0.10177344,1487.7396,57.197296,0.76467519,0.004243986,0.12643821,0.0079014925,4.3204446,0.0052109839,0
5616489,39.973696,0.29689738,6931.1635,341.3163,28.297925,0.20941609,4.5518793,0.15187033,472.61614,13.006618,7.9960872,0.36466532,448.61322,11.439425,27.571398,0.46592001,281.05178,6.7992421,3.88854,0.010938697,0.7269215,0.02469103,30.226662,0.0090181417,1
5616851,19.690494,0.21149767,804.11063,27.004241,68.319211,0.29109317,8.6613215,0.26374906,246.09039,4.3731913,18.696521,0.60699287,222.09535,4.1386344,63.057994,0.8422678,132.07765,2.1492441,6.2642667,0.010838514,0.73446909,0.013352918,75.268479,0.011354239,2
5617324,35.82519,1.2305328,180.45984,5.8575885,166.18938,0.42203458,14.015152,0.55627373,150.83649,1.9915495,41.333854,0.96046492,148.60111,2.5005073,158.26105,4.0752777,79.583731,1.4835336,12.556163,0.010534261,1.5440165,0.01537002,166.94583,0.0087634251,0
5620596,8.2157017,0.078674866,2380.1849,94.042115,40.195891,0.23559103,6.0888096,0.18385056,304.42816,7.2167547,12.16054,0.45846294,287.34573,7.0244051,38.972593,0.62674706,190.51454,3.6567944,4.3765818,0.011694356,0.66767065,0.019731506,43.151543,0.011462965,1
5620636,23.006977,1.1973005,385.35433,10.241932,157.36071,0.26487299,12.550216,0.29203722,179.93814,2.1507422,41.073992,0.87896438,174.64842,2.268468,158.18555,3.0216239,110.07655,1.2824202,12.301747,0.0071081856,1.499529,0.011767452,151.08453,0.0063140926,0
5620654,69.06807,0.4070929,228084.31,19266.729,6.8344074,0.082827378,1.2968162,0.070747621,983.6317,59.724728,1.9789155,0.19835708,1105.7522,41.927293,6.468646,0.15368043,859.39335,29.346611,1.1967766,0.008634892,0.17887365,0.010836203,6.6279642,0.0081390884,3
5620671,3.6705603,0.02346539,290599.3,31380.771,4.3370582,0.092383797,1.0429441,0.090576246,1152.3764,81.367775,1.2069405,0.1378077,1181.6515,49.148507,4.0013185,0.10321516,868.24429,36.89734,0.84904797,0.011169176,0.13065204,0.011253701,4.5816798,0.012676146,3
5620720,8.7470613,0.098907133,744.92704,28.851767,56.14475,0.3396259,8.4824894,0.27159999,252.73996,4.8710355,16.547657,0.54710006,220.53415,5.0637601,54.687902,0.84270174,125.80096,2.6250486,5.3525101,0.010043349,0.72793569,0.017689125,58.870826,0.009288136,2
5622103,42.029327,0.31206825,7475.2927,385.38537,27.988696,0.21959226,4.3771224,0.15547439,515.89492,14.350258,7.8659494,0.37595981,489.05857,12.795847,26.920183,0.46644162,286.20407,7.4663087,3.8749567,0.011517265,0.74065075,0.025067133,30.044442,0.010728231,1
5622780,28.796444,0.26943924,2898.0482,86.851347,56.18073,0.20122594,7.5823646,0.17753617,347.95919,6.5467802,15.705096,0.52876507,297.77588,6.4852466,51.864192,0.7579139,234.62794,3.0417581,5.6285292,0.0057866572,0.75017736,0.0091157843,56.782473,0.0062408265,0
5623097,39.679256,1.7961336,117.77728,4.1583861,243.40306,0.47344806,14.288871,0.60643029,146.94922,1.4922631,67.750411,1.3057799,72.978539,5.9956651,212.36289,7.7335823,64.915786,1.4343017,17.306128,0.0073247417,2.0430771,0.010728724,249.54476,0.0065461333,0
5623391,7.3174142,0.25503976,92.423719,2.8127176,136.34258,0.43254645,15.035315,0.48096727,141.14185,1.7675073,36.548377,0.81093807,122.62255,1.6472764,122.79233,1.9418842,58.999167,1.0172013,10.791683,0.0079519749,1.3403284,0.013374292,132.39212,0.0071808925,0
5623444,37.068996,0.9355966,587.57905,15.864051,133.4275,0.24820928,11.231619,0.27032245,210.35321,2.7203535,35.437785,0.82525884,200.21274,2.4705447,128.15368,2.0489352,128.58415,1.5143468,11.432681,0.00753353,1.5000439,0.011579799,129.01335,0.0060106645,0
5623569,57.157904,0.4198641,9045.4997,371.44619,30.244622,0.21606246,5.2569361,0.1513961,502.87355,14.25987,9.1042563,0.42899291,474.61603,14.595893,28.432811,0.56299618,345.10022,7.0531944,3.9138824,0.014193545,0.69987068,0.040671936,30.523263,0.011107869,1
5630175,37.615857,0.31408067,2820.5108,107.40239,44.622739,0.21511889,6.0482373,0.18561291,361.42686,7.4771902,12.922128,0.43630279,311.76551,6.9920697,42.591877,0.64904452,206.6962,3.673648,4.9824359,0.0095885332,0.67169969,0.013136007,49.765834,0.01099229,0
5630500,61.413885,0.50164896,630.71121,26.728333,56.501651,0.27393126,7.136659,0.27568679,197.29891,4.0181361,15.274108,0.54908975,190.56099,3.5784445,55.426231,0.84249712,106.15776,2.2881518,5.4360187,0.0079591748,0.69253084,0.011319296,60.34403,0.0077651602,0
5636780,11.691876,0.20378249,133441.64,20269.78,12.093728,0.16476594,1.4707679,0.12807337,794.89777,75.443772,3.4854507,0.51542138,730.08129,36.096553,11.129276,0.32753061,697.3766,42.139763,1.7957577,0.015540654,0.27798953,0.039210827,11.558163,0.011388626,3
5637036,43.227666,0.40959143,522.26838,23.573804,61.457975,0.42989086,9.060012,0.38481266,238.91429,4.852843,18.676137,0.63837984,210.17494,5.1213988,58.565724,0.9890892,108.83899,2.8140138,5.7344356,0.014286883,0.80523139,0.021191899,63.15526,0.014101341,2
5637392,31.060816,0.35140523,724.41885,21.526447,83.282443,0.24936037,9.5514431,0.23989116,221.56729,3.7179293,22.212882,0.67555045,207.33682,3.3074383,74.638455,0.99598737,131.65853,1.7601704,7.6929879,0.0088233115,1.0084875,0.012714297,85.712621,0.0086322618,0
5638865,13.5723,0.1312259,1937.3936,68.202654,45.393846,0.24333245,7.5265517,0.1873979,332.4163,6.3454246,14.137025,0.40815066,242.89251,6.8346155,44.997929,0.83094119,191.12329,3.2680458,4.7424449,0.010006061,0.67069249,0.014579079,46.542138,0.010232259,1
5639438,22.243293,1.1896412,119.91966,3.4359072,183.2216,0.50126428,18.669553,0.57759827,146.55373,1.7423253,46.555324,1.0164318,135.78336,2.4303149,169.08421,5.2582354,74.892022,1.358375,13.191024,0.0077799786,1.4933213,0.013090301,174.90919,0.0081548063,0
5640843,7.6149582,0.071606817,6650.0011,279.13109,31.787436,0.19446895,4.9077843,0.14717485,417.0444,11.309214,8.7797529,0.41616506,413.34945,10.163234,30.094242,0.48051669,285.88819,5.700483,4.0069141,0.01113806,0.63640992,0.016671074,35.41036,0.011594232,1
5641322,4.8736877,0.068026696,2190.6261,67.826612,52.515344,0.25463546,8.3815724,0.20004485,329.91143,6.8992755,14.880421,0.5495315,299.31924,6.9343001,47.720407,0.71194016,214.47312,3.1502488,5.127971,0.0095011569,0.62589654,0.013664018,56.50135,0.0097379353,0
5645576,82.774167,1.512579,590.30386,18.681314,126.80738,0.29303295,10.759948,0.3619239,214.87462,2.9981981,32.744141,0.82379039,210.19474,3.045677,126.36392,2.3623227,126.12654,1.9169555,10.544536,0.0085255572,1.2937571,0.012612336,129.21501,0.0075444774,0
5645845,52.018493,0.50760603,1744.0492,55.777921,69.939772,0.19826027,7.5389695,0.20810435,282.61433,4.9206582,18.900008,0.56632578,257.79155,4.3545545,64.573946,0.83595857,181.47915,2.4659025,6.9694863,0.0059331751,0.93860109,0.0085169059,70.732955,0.0059836237,0
5647719,84.612937,1.4834127,159.52095,6.7182389,166.49687,0.59068597,14.475692,0.68238093,135.25865,2.1371113,42.752961,1.2334491,129.2792,3.2101539,153.11288,4.7192828,76.024502,1.7415444,12.458742,0.011947552,1.5226149,0.020206105,165.82951,0.010039597,0
5650420,40.32709,0.29904701,3924.3923,176.1599,33.749339,0.18395035,4.5073492,0.14840801,346.25995,8.7836438,9.7590203,0.43094471,331.62526,7.9983631,32.784284,0.53845826,210.45035,4.3840171,3.7745599,0.0068888137,0.50647494,0.011018887,33.923464,0.0074985468,0
5651262,65.139035,0.51286752,1117.9356,59.417238,41.19077,0.35957364,6.8211713,0.3163275,318.3815,6.8739282,12.061214,0.41396544,256.4488,6.8062672,40.425735,0.71510441,138.14704,4.1823226,4.2939026,0.019951673,0.60058389,0.038769877,42.351601,0.017941497,1
5653970,11.29734,0.21186263,187.7448,4.9631718,113.23056,0.31830981,13.326435,0.31672765,139.63717,1.9476625,30.263249,0.73270498,126.25571,1.7881268,104.17907,1.4785349,79.174505,1.027272,9.4455593,0.0088416632,1.1845923,0.014508898,105.97818,0.0084648085,0
5682548,40.577278,0.31101486,8184.8079,343.98458,30.88512,0.16681053,4.4446129,0.13224135,450.6732,11.322809,9.0869577,0.36119956,392.28012,10.471667,29.803211,0.52129136,301.82672,5.7650669,3.7060516,0.0080894982,0.52481967,0.011570483,33.166722,0.0087794734,0
5685000,10.029173,0.089969269,7565.301,344.23989,29.903457,0.18744251,4.4456808,0.1380814,425.52855,12.751564,9.2196135,0.46469739,438.88076,11.979162,28.628887,0.49932999,290.20015,6.2180172,4.0055237,0.015013311,0.58966,0.020131234,31.057877,0.013232556,1
5685237,24.557293,0.42249364,539.27642,14.606105,106.21017,0.27528803,11.599026,0.2633001,216.07792,3.07189,27.891327,0.70176441,194.30555,2.6815898,98.481355,1.3117563,125.18684,1.5380476,9.4079874,0.0076462059,1.2180511,0.011725481,105.56785,0.0073160992,0
5685279,8.6771186,0.057970952,122503.54,10896.025,7.7465075,0.097150855,1.2380399,0.075552028,905.67232,54.035644,2.6201934,0.24693115,954.35917,41.382487,7.054517,0.17843084,615.24303,23.626877,1.3919615,0.02552056,0.20320528,0.01542411,7.6111675,0.018543883,3
5686036,35.926067,0.28910542,4220.9736,171.26321,38.244298,0.18111527,5.2017091,0.16553019,389.06717,8.4677968,10.828254,0.37074223,332.08721,7.4980683,38.071128,0.5875818,234.48215,4.3304403,4.3116278,0.0073836152,0.60345932,0.011617572,38.78183,0.0079028193,0
5688694,70.832798,0.58865932,3438.8615,128.35481,48.029579,0.20911836,6.3894418,0.19876856,358.84361,8.1403325,13.513286,0.55365223,331.36966,7.8781683,44.483219,0.71438587,234.57933,3.9713961,5.1532407,0.0088587932,0.70447276,0.01319093,51.66808,0.0090902982,0
5689343,8.9195631,0.16956473,300.26018,8.1762782,97.87551,0.3627691,13.390663,0.30740676,178.09668,2.7430544,28.636914,0.76529339,158.99256,2.8755688,92.150128,1.2510253,100.36899,1.4027354,8.0186061,0.011748421,0.98785974,0.019873435,104.91854,0.012422741,2
5689606,10.761075,0.1060583,1919.1757,73.639688,45.318078,0.24224747,6.7342791,0.19401773,328.61856,6.6639033,12.575964,0.43313104,280.59759,6.1592039,43.61917,0.64004938,179.91653,3.3002655,4.562923,0.0081298678,0.57701871,0.01342637,45.648915,0.0077871664,0
5689750,24.849791,0.21006448,7002.7434,310.91168,31.966102,0.25469623,5.6745776,0.18771436,527.41786,14.305241,8.7200624,0.41449475,472.50505,13.366123,29.667963,0.54100587,315.44489,7.1107014,3.9952951,0.012765603,0.63883498,0.020427328,34.844176,0.012209542,1
5693324,27.644761,0.29435625,688.00987,23.038177,65.423348,0.40293179,11.990859,0.35245927,256.50472,4.5335779,18.357215,0.55106711,212.79263,5.0509293,64.086986,1.0215469,143.75692,2.703717,5.9140031,0.012744127,0.76654324,0.020122289,70.605341,0.013434444,2
5693454,9.2865488,0.32879618,588.55294,14.31248,123.86552,0.2247261,11.581844,0.22336715,209.74552,2.7122851,32.567322,0.78112074,190.82403,2.2822129,113.25648,1.3168584,130.69053,1.3188489,10.888946,0.006999892,1.4440641,0.011308187,122.6181,0.0065133778,0
5694017,26.775121,1.4198524,231.78621,5.9952969,185.73795,0.3213214,15.006738,0.37466912,147.13546,1.8058411,49.682726,1.0955897,143.10768,2.5842294,177.0628,5.1374034,93.35263,1.1839775,14.314017,0.005168365,1.752104,0.0090326591,190.45414,0.0071332467,0
5694720,1.9132552,0.022547522,4718.5157,183.02697,31.676153,0.19877609,5.6558384,0.14665612,391.72198,9.4942579,9.2656502,0.35664665,329.34585,9.2352372,29.713736,0.52661924,258.54106,4.6322731,3.3816421,0.0079393763,0.43413205,0.012883472,33.565419,0.0078360785,0
5696539,37.631535,0.36977631,1774.4102,55.786406,64.854718,0.20770435,7.5237779,0.18087573,297.79045,5.2234795,18.140381,0.56430458,263.33135,4.7839284,60.944584,0.81822889,182.87768,2.5040554,6.7935375,0.0082968024,0.96948671,0.012286243,68.573634,0.0085950581,0
5698093,1.7186664,0.91038458,296.73742,6.7334862,185.99092,0.25692074,14.080728,0.25436965,169.71513,1.8393088,47.153894,0.91248759,168.69759,1.720953,183.40215,2.7847796,102.32286,0.98945435,14.463062,0.0067899921,1.8794559,0.011919039,178.3846,0.0061767111,0
5698156,4.5291334,0.03181018,70207.359,5129.6941,9.7383918,0.10026748,1.5330932,0.077507619,604.16724,35.752546,2.7189407,0.26657555,740.4552,24.725057,8.8238458,0.18500203,518.66613,16.583587,1.6898463,0.010727709,0.27346405,0.0097099253,9.6018821,0.007865139,0
5702180,2.6477922,0.038070493,1921.7356,68.878893,46.235363,0.23897324,6.670302,0.18746039,293.64701,6.2826418,12.910263,0.48217279,273.25891,6.0133688,44.394409,0.64433644,179.18723,3.161249,4.8317644,0.01475798,0.72479713,0.018710592,47.795203,0.012854783,1
5702382,26.722829,0.22714396,2794.917,105.42694,41.757857,0.23976104,6.6823721,0.18442225,346.56534,7.7883972,12.645222,0.4772362,310.76662,8.0895778,40.993766,0.71112337,216.28857,4.0415915,4.5329861,0.011315625,0.65446223,0.017941391,44.833365,0.010414937,1
5703348,8.9252847,0.086102931,3978.5857,160.41438,36.911198,0.20494141,5.6708041,0.16177925,372.22764,9.1690703,11.766453,0.45903488,340.99699,9.269703,36.494162,0.63926709,237.70916,4.533519,4.3472689,0.012291588,0.68276087,0.020837542,38.34264,0.010992837,1
5706341,3.9360726,0.084511364,232.82552,6.4443701,87.698881,0.40487736,13.874821,0.32697381,164.86005,2.5031007,26.400467,0.63805681,137.46175,2.7320678,87.209576,1.2328568,89.96639,1.3622875,7.1902804,0.017579845,0.78078427,0.012596795,92.107267,0.014323434,2
5706724,40.423942,0.53090831,440.75935,13.795184,99.374113,0.32622726,11.118774,0.33814269,217.95262,3.2974022,25.819888,0.7248452,195.9952,2.9750904,90.181664,1.3488375,110.79542,1.7531622,8.5399759,0.0086141919,1.0483766,0.011493883,103.80529,0.0081343007,0
5706760,7.8919166,0.079848959,3483.6369,132.72735,39.01872,0.22879559,6.32985,0.17543907,374.03858,8.6252662,11.590805,0.43830819,333.28463,8.7003613,37.774713,0.63944908,235.01269,4.3392035,4.340392,0.011261673,0.60698849,0.020069749,38.463534,0.01044127,1
5707115,29.664296,0.38092803,957.61454,28.169608,90.01143,0.21986536,9.0513951,0.21079792,234.48208,3.6525674,22.771262,0.61638168,222.05027,2.8248609,82.887156,0.95758946,147.35953,1.8143074,8.5407953,0.0088163926,1.1464189,0.011711491,95.382824,0.0087785335,0
